ChEMBL ID,Receptor,Species,Purchasable,No. records,Assay type,Min.,Average,Max.,Unit,Mol. weight,Rot. Bonds,H don,H acc,LogP,Smiles,,,,,,,
CHEMBL1290596,19088,0,None,39,2,Human,8.3,pEC50,=,8.3,Functional,Agonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasstimulationofGTPgammaSbindingbyscintillationproximityassayAgonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasstimulationofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,414,4,1,4,4.1,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4CCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
10503687,198743,0,None,50,2,Human,8.3,pEC50,=,8.3,Functional,"Agonistinduced[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-HT1dreceptorAgonistinduced[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-HT1dreceptor",ChEMBL,449,8,1,4,5.3,Fc1cccc(CCC2(F)CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,10.1021/jm980204e,,
CHEMBL63799,198743,0,None,50,2,Human,8.3,pEC50,=,8.3,Functional,"Agonistinduced[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-HT1dreceptorAgonistinduced[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-HT1dreceptor",ChEMBL,449,8,1,4,5.3,Fc1cccc(CCC2(F)CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,10.1021/jm980204e,,
2543,3621,61,None,-1,12,Human,8.3,pEC50,=,8.3,Functional,Abilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1DreceptorAbilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1Dreceptor,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1016/j.bmcl.2003.09.025,,
5358,3621,61,None,-1,12,Human,8.3,pEC50,=,8.3,Functional,Abilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1DreceptorAbilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1Dreceptor,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1016/j.bmcl.2003.09.025,,
54,3621,61,None,-1,12,Human,8.3,pEC50,=,8.3,Functional,Abilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1DreceptorAbilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1Dreceptor,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1016/j.bmcl.2003.09.025,,
CHEMBL128,3621,61,None,-1,12,Human,8.3,pEC50,=,8.3,Functional,Abilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1DreceptorAbilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1Dreceptor,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1016/j.bmcl.2003.09.025,,
DB00669,3621,61,None,-1,12,Human,8.3,pEC50,=,8.3,Functional,Abilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1DreceptorAbilitytoinhibitforskolin-stimulatedadenylatecyclaseactivityinChinesehamsterovary(CHO)stablecelllinesexpressinghuman5-hydroxytryptamine1Dreceptor,ChEMBL,295,6,2,3,1.3,CNS(=O)(=O)Cc1ccc2c(c1)c(CCN(C)C)c[nH]2,10.1016/j.bmcl.2003.09.025,,
9949172,10744,0,None,8,2,Human,7.3,pEC50,=,7.3,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-hydroxytryptamine1Dreceptor",ChEMBL,324,5,1,5,1.9,CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,10.1021/jm9704560,,
CHEMBL117249,10744,0,None,8,2,Human,7.3,pEC50,=,7.3,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-hydroxytryptamine1Dreceptor",ChEMBL,324,5,1,5,1.9,CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,10.1021/jm9704560,,
9949172,10744,0,None,8,2,Human,7.3,pEC50,=,7.3,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,324,5,1,5,1.9,CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,10.1021/jm980569z,,
CHEMBL117249,10744,0,None,8,2,Human,7.3,pEC50,=,7.3,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,324,5,1,5,1.9,CN1CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,10.1021/jm980569z,,
9890331,56014,0,None,14,2,Human,8.2,pEC50,=,8.2,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.",ChEMBL,457,8,2,6,3.5,CC(=O)Nc1ccc(CN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,10.1021/jm980569z,,
CHEMBL163127,56014,0,None,14,2,Human,8.2,pEC50,=,8.2,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.",ChEMBL,457,8,2,6,3.5,CC(=O)Nc1ccc(CN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,10.1021/jm980569z,,
10740531,119247,0,None,31,2,Human,8.2,pEC50,=,8.2,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,414,9,2,5,3.4,c1ccc(CCNC[C@@H]2CCN(CCc3c[nH]c4ccc(-n5cnnc5)cc34)C2)cc1,10.1021/jm9805687,,
CHEMBL348815,119247,0,None,31,2,Human,8.2,pEC50,=,8.2,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,414,9,2,5,3.4,c1ccc(CCNC[C@@H]2CCN(CCc3c[nH]c4ccc(-n5cnnc5)cc34)C2)cc1,10.1021/jm9805687,,
106,148,18,None,234,2,Human,7.2,pEC50,=,7.2,Functional,Compoundwastestedforitsabilityinhibitforskolin-stimulatedactivityofadenylatecyclasecoupledtohuman5-HT1D-betareceptorinCHO-K1cellsCompoundwastestedforitsabilityinhibitforskolin-stimulatedactivityofadenylatecyclasecoupledtohuman5-HT1D-betareceptorinCHO-K1cells,ChEMBL,302,11,2,2,4.8,CCCCCCCCCOc1ccc2c(c1)c(CCN)c[nH]2,10.1016/0960-894X(95)00091-7,,
1797,148,18,None,234,2,Human,7.2,pEC50,=,7.2,Functional,Compoundwastestedforitsabilityinhibitforskolin-stimulatedactivityofadenylatecyclasecoupledtohuman5-HT1D-betareceptorinCHO-K1cellsCompoundwastestedforitsabilityinhibitforskolin-stimulatedactivityofadenylatecyclasecoupledtohuman5-HT1D-betareceptorinCHO-K1cells,ChEMBL,302,11,2,2,4.8,CCCCCCCCCOc1ccc2c(c1)c(CCN)c[nH]2,10.1016/0960-894X(95)00091-7,,
CHEMBL97450,148,18,None,234,2,Human,7.2,pEC50,=,7.2,Functional,Compoundwastestedforitsabilityinhibitforskolin-stimulatedactivityofadenylatecyclasecoupledtohuman5-HT1D-betareceptorinCHO-K1cellsCompoundwastestedforitsabilityinhibitforskolin-stimulatedactivityofadenylatecyclasecoupledtohuman5-HT1D-betareceptorinCHO-K1cells,ChEMBL,302,11,2,2,4.8,CCCCCCCCCOc1ccc2c(c1)c(CCN)c[nH]2,10.1016/0960-894X(95)00091-7,,
9866484,55926,0,None,39,2,Human,8.1,pEC50,=,8.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.",ChEMBL,414,7,1,5,3.0,O=C1CN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CCN1Cc1ccccc1,10.1021/jm980569z,,
CHEMBL162899,55926,0,None,39,2,Human,8.1,pEC50,=,8.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.",ChEMBL,414,7,1,5,3.0,O=C1CN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CCN1Cc1ccccc1,10.1021/jm980569z,,
10780344,119317,0,None,11,2,Human,8.1,pEC50,=,8.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,297,4,2,5,1.4,O[C@@H]1CCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)C1,10.1021/jm9805687,,
CHEMBL349528,119317,0,None,11,2,Human,8.1,pEC50,=,8.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,297,4,2,5,1.4,O[C@@H]1CCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)C1,10.1021/jm9805687,,
10811801,119524,0,None,15,2,Human,8.1,pEC50,=,8.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.",ChEMBL,415,8,1,6,2.9,c1cncc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,10.1021/jm980569z,,
CHEMBL351311,119524,0,None,15,2,Human,8.1,pEC50,=,8.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthehuman5-hydroxytryptamine1Dreceptor.",ChEMBL,415,8,1,6,2.9,c1cncc(CCN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)c1,10.1021/jm980569z,,
10597901,10525,0,None,20,2,Human,8.1,pEC50,=,8.1,Functional,"Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.",ChEMBL,414,8,2,5,3.9,c1ccc(CNC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,10.1021/jm9704558,,
CHEMBL117046,10525,0,None,20,2,Human,8.1,pEC50,=,8.1,Functional,"Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.",ChEMBL,414,8,2,5,3.9,c1ccc(CNC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,10.1021/jm9704558,,
2393,3253,75,None,3,6,Human,8.1,pEC50,=,8.1,Functional,"Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.",ChEMBL,269,5,1,4,1.9,CN(CCc1c[nH]c2c1cc(cc2)Cn1cncn1)C,10.1021/jm9704558,,
5078,3253,75,None,3,6,Human,8.1,pEC50,=,8.1,Functional,"Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.",ChEMBL,269,5,1,4,1.9,CN(CCc1c[nH]c2c1cc(cc2)Cn1cncn1)C,10.1021/jm9704558,,
51,3253,75,None,3,6,Human,8.1,pEC50,=,8.1,Functional,"Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.",ChEMBL,269,5,1,4,1.9,CN(CCc1c[nH]c2c1cc(cc2)Cn1cncn1)C,10.1021/jm9704558,,
CHEMBL905,3253,75,None,3,6,Human,8.1,pEC50,=,8.1,Functional,"Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.",ChEMBL,269,5,1,4,1.9,CN(CCc1c[nH]c2c1cc(cc2)Cn1cncn1)C,10.1021/jm9704558,,
DB00953,3253,75,None,3,6,Human,8.1,pEC50,=,8.1,Functional,"Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.Measurementofagonistinduced[35S]GTP-gamma-S,bindinginCHOcellsstablytransfectedwith5-hydroxytryptamine1Dreceptor.",ChEMBL,269,5,1,4,1.9,CN(CCc1c[nH]c2c1cc(cc2)Cn1cncn1)C,10.1021/jm9704558,,
10526642,168558,0,None,31,2,Human,8.1,pEC50,=,8.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,430,9,3,6,2.9,OC[C@H](NC[C@@H]1CCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)C1)c1ccccc1,10.1021/jm9805687,,
CHEMBL441296,168558,0,None,31,2,Human,8.1,pEC50,=,8.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,430,9,3,6,2.9,OC[C@H](NC[C@@H]1CCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)C1)c1ccccc1,10.1021/jm9805687,,
10614906,109921,0,None,2,2,Human,7.1,pEC50,=,7.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-hydroxytryptamine1Dreceptor",ChEMBL,310,4,1,5,1.5,CN1CCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,10.1021/jm9704560,,
CHEMBL324931,109921,0,None,2,2,Human,7.1,pEC50,=,7.1,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressing5-hydroxytryptamine1Dreceptor",ChEMBL,310,4,1,5,1.5,CN1CCN(CCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,10.1021/jm9704560,,
10787241,54250,0,None,12,2,Human,8.0,pEC50,=,8.0,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,401,8,2,6,2.8,c1cc(CNC[C@@H]2CCN(CCc3c[nH]c4ccc(-n5cnnc5)cc34)C2)ccn1,10.1021/jm9805687,,
CHEMBL161066,54250,0,None,12,2,Human,8.0,pEC50,=,8.0,Functional,"Stimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1DreceptorStimulationof[35S]GTP-gamma-S,bindinginCHOcellsexpressingthe5-hydroxytryptamine1Dreceptor",ChEMBL,401,8,2,6,2.8,c1cc(CNC[C@@H]2CCN(CCc3c[nH]c4ccc(-n5cnnc5)cc34)C2)ccn1,10.1021/jm9805687,,
10621021,199047,0,None,66,2,Human,9.9,pIC50,=,9.9,Functional,Inhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassayInhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassay,ChEMBL,400,7,1,5,3.5,c1ccc(CN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,10.1021/acs.jmedchem.7b01788,,
CHEMBL65367,199047,0,None,66,2,Human,9.9,pIC50,=,9.9,Functional,Inhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassayInhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassay,ChEMBL,400,7,1,5,3.5,c1ccc(CN2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,10.1021/acs.jmedchem.7b01788,,
18975369,100469,0,None,120,2,Human,9.5,pIC50,=,9.5,Functional,Inhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassayInhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassay,ChEMBL,399,7,1,4,4.6,c1ccc(CC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,10.1021/acs.jmedchem.7b01788,,
CHEMBL294547,100469,0,None,120,2,Human,9.5,pIC50,=,9.5,Functional,Inhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassayInhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassay,ChEMBL,399,7,1,4,4.6,c1ccc(CC2CCN(CCCc3c[nH]c4ccc(-n5cnnc5)cc34)CC2)cc1,10.1021/acs.jmedchem.7b01788,,
9844873,100498,0,None,48,2,Human,9.1,pIC50,=,9.1,Functional,Inhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassayInhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassay,ChEMBL,417,7,1,4,4.7,FC1(Cc2ccccc2)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,10.1021/acs.jmedchem.7b01788,,
CHEMBL294732,100498,0,None,48,2,Human,9.1,pIC50,=,9.1,Functional,Inhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassayInhibitionofhuman5HT1DexpressedinCHOcellsby[35S]-GTPgammaSbindingassay,ChEMBL,417,7,1,4,4.7,FC1(Cc2ccccc2)CCN(CCCc2c[nH]c3ccc(-n4cnnc4)cc23)CC1,10.1021/acs.jmedchem.7b01788,,
11655728,16432,5,None,-,0,Human,9.8,pKd,=,9.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,468,5,1,7,3.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1241913,16432,5,None,-,0,Human,9.8,pKd,=,9.8,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,468,5,1,7,3.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(N)=O)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
46899637,16447,0,None,-,0,Human,10.7,pKi,=,10.7,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,522,7,1,7,4.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NCC6CC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1242345,16447,0,None,-,0,Human,10.7,pKi,=,10.7,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,522,7,1,7,4.1,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NCC6CC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
46900954,16439,0,None,-,0,Human,10.4,pKi,=,10.4,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,508,6,1,7,3.9,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL1242081,16439,0,None,-,0,Human,10.4,pKi,=,10.4,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,508,6,1,7,3.9,Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C(=O)NC6CC6)ncn4-5)CC3)cccc2n1,10.1021/jm100482n,,
44138098,188713,0,None,-,0,Human,10.3,pKi,=,10.3,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1021/jm100482n,,
CHEMBL513715,188713,0,None,-,0,Human,10.3,pKi,=,10.3,Functional,Antagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassayAntagonistactivityagainsthumanrecombinant5HT1DreceptorexpressedinCHOcellsassessedasinhibitionof5HT-induced[35S]GTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1021/jm100482n,,
44138098,188713,0,None,-,0,Human,10.3,pKi,=,10.3,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
CHEMBL513715,188713,0,None,-,0,Human,10.3,pKi,=,10.3,Functional,Antagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassayAntagonistactivityathuman5-HT1DreceptorexpressedinCHOcellsassessedasinhibitionofGTPgammaSbindingbyscintillationproximityassay,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2010.09.085,,
44138098,188713,0,None,-,0,Human,10.3,pKi,=,10.3,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
CHEMBL513715,188713,0,None,-,0,Human,10.3,pKi,=,10.3,Functional,Antagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HTAntagonistactivityathuman5HT1DassessedasGTPgammaSbindingbyscintillationproximityassayinpresenceof5-HT,ChEMBL,402,4,1,5,3.2,Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5)CC3)cccc2n1,10.1016/j.bmcl.2009.02.056,,
